,id,free_text,label_id
3439,train_skxboggomv,xăm xấu vầy có lấy tiền ae được ko nhỉ jerson cao shared post tattoo nguyễn_gin chẳng mong chi nhiều cứ ngày nào cũng thế_này thì ổn hình_ảnh không qua chỉnh_sửa hay photoshop chuyên cover sửa hình xăm bị hư tư_vấn chọn mẫu xăm phù_hợp tạo_mẫu trại cá giống hoàng phú xuân tân_phú đồng_nai hotline  gin,0
7982,train_kbcwenyquk,made by me free cho bạn nao có nhu_cầu nhéib mình đặt lịch hẹn nè hân đặng_added new photos photos from hân đặng_post,0
2624,train_sijcrtjhgs,tuan kiet vô_lí vl,0
2757,train_lmfthfrwdq,đào_bích thuỷ shared post to the group mua_bán nhà_đất tại hải_phòng thuỷ chính chủ bán nhà xây mới trong ngõ đằng hải duy_nhất một căn góc mặt ngõgiá tốt nhất cho khách_hàng đặt mua từ móng tỷ triệu căn bên trong ngõ rộng tỷ triệu gọi điện chính chủ,0
4251,train_qswnbmcizy,ngọc huệ tang anh vô lun xong cmt cùng số add duyệt thành duyên,0
14346,train_sshlhiqpvo,tạo khối cho cánh mũi thon gọn sóng mũi thẳng và cao với cây highlight sivanna với đầu kem nâu đầu là ánh nhũ giúp nổi_bật điểm cần nhấn trên mặt nhé xài em này tiện hơn phấn nhiều luôn thấm vào lớp nền nên hìn rất tự_nhiên ko bị bết như phấn nhé các nàngk oderthailand hiền diệu added new photos photos from hiền diệu post,0
5520,train_oqnljsxixb,nhà ta đc cái đam_mê ăn_uống đỗ viết vinh is with ninh kujjn and others photos from đỗ viết vinh post,0
3104,train_vrzddrmizu,có nụ cười toả sáng vđ tại_sao bố có mà nó có vô_lí,1
14564,train_zkgxxrhqdp,phuong vy tran ngân vương,0
15029,train_ywrfsutvoz,trương nhật nhàn đại_gia mẹ rồi,0
15755,train_yqkkjphwor,tôi tuoitôi là mẹ của con mọi người thường hay gọi là mẹ _ bỉm _ sữatôi ko thik vậytôi muốn được gọi là chinh _ organic vì sao vì tôi kinh_doanh tôi chỉ thik được gọi là tiêu của tôi là đi khắp_nơi bạn thì sao bạn cũng làm được chúng_ta đều làm được chúng_ta cùng cố_gắng để đạt _ mục _ tiêu,0
4684,train_unrgcexalq,bộ dưỡng trắng trị thâm cc melano full sản_phẩm sữa rửa mặt bọt nước_hoa hồng ml serum tinh_chất ml xịt khoáng mặt_nạ miếng,0
19879,train_fgdqxwgxej,nguyễn_minh my ib nhé,0
11052,train_fatywnkrtq,ms đc lên fan cứng nên bl chi vuikkk,0
8064,train_shqfrrjpnb,vừa cập_nhật luk chiều may vl,0
17295,train_qpszzjrfog,người cùng ta qua một đoạn gọi là bạn_đường người đi suốt cùng ta là bạn_đời nhưng người không bao_giờ bỏ ta chính là tathương ai bao_nhiêu cũng được nhưng đừng quên thương lấy mình,0
15505,train_jsnwctcyyi,usa design topic năm thiết_kế huyền_thoại hàng còn sót đúng cây cho bro nào may mắntổng dài cmlưỡi cmbề dày lưỡi mmcán gỗ thịt full tang cả thângiá vndhotline  daophuot,0
2934,train_bcvjudliyn,đốt cmn nhà_nghỉ luân dốt vl,1
1604,train_bpeksapygl,nhục vl,0
6854,train_hvailipsrp,trâm_anh fan barca vl,0
7590,train_ufcampakjj,_son nguyen sống vui mỗi ngày tình mẫu_tử,0
3254,train_ugrojbnosd,ta nói có chữ fan cứng hãnh_diện vl,0
6542,train_xzzczmensa,quần _ đũi k _ k _ k em đũi _ xuông mặc sướng ko tả lẻ bèo_nhèo có thôiđũi nhà chuẩn loại _ giặt ko co còn bên ngoài có_thể rẻ hơn đc vài nghìn nhưng méo phải nói chứ chỉ mặc đc lần thôigiặt xong thì chỉ có vứtttttt quần nhà bao mặc đôi năm luôn bảng_màu như hình tự chụp hàng về lỗi hư_hỏng chỗ nào có_thể đổi trả thoải_mái thương thương added new photos photos from thương thương post,0
16825,train_waislqzmaa,phan hương giang posted in sinh_viên huế rao vặt with yen dang and others phan cần bán lô đâ kqh tân_mỹ_thuận_an phú_vang nằm trên trục đường đoàn trực rộng đối_diện trường thcs phú_tân kết_nối đường_trục chính thành_phố huế thuận_an diê tích ca nh mương nươ thoa ng ma giá triệu liên_hệ,0
2008,train_ylnbrfvzlz,đi đi và đi chí_hiếu is at sân_bay quốc_tế đà_nẵng photos from chí_hiếu post,0
9775,train_kvtaypvwmy,share cho idol đi nào đặng_trung shared live video inoxgaming fb đinh văn đoànkéo rank bk kc free nè mấy má ơi anh_em nhớ ấn đăng_ký kênh youtube ủng_hộ nhé theo dõichia sẻ giúp mình nha anh_em có sao free thì ném vào mẹt mình nhatương tác nhiều hơn với fanpage để nhận huy_hiệu fan cứng dsao free sẽ về nhiều hơn khi bạn tương_tác nhiều hơn xem livestream bằng thiết_bị trình_duyệt sạchnhớ bật thông_báo ưu_tiên để không bỏ lỡ stream nha các bẹn web shop acc lq giá rẻ web shop gear nb fanpage facebook donate lqmb aov garenalqmb inoxgaming,0
5356,train_gtsgxcnyzf,ai dân bà_rịa đi xế hộp nhớ ghé âu để chăm_sóc xế yêu của mình nhé long do garage nơi bảo_dưỡng và sửa_chữa tốt nhất cho chiếc xe cưng của ban âu tô xin hân_hạnh phục_vụ xd,0
7109,train_tctuukpxqt,chưa tàn mà đã đối_xử tệ sơn nguyễn_is feeling blessed,0
12039,train_ckauwsjowf,chán vl ad nhĩ,0
1730,train_dpolzoxsjd,làm_ăn lãi vl,1
15816,train_hwixynroho,thềđm khó vl,1
3925,train_rubyfesads,trần hữutrinh updated his status,0
9451,train_zpdwqcutkw,ủa không có thiệt kkk huỳnh thảo sươngphan kim ngânlại thị minh thơ,0
34,train_iiccpysxzf,ngọc khương lương võ hoàng yên răng sẽ trắng_bóc như vừa bọc sứ chỉ sau phút,0
15039,train_ipbncwnxec,phù_dung crown retreat quy nhơn crown retreat quy nhơn đặt phòng ngay hôm_nay để có kỳ nghỉ tháng trọn_vẹn combo nghỉ_dưỡng kèm ăn tối của chúng_tôi đã quay trở_lại gọi ngay  để nhận ưu_đãi ngay hôm nayảnh candy lee hạnh lê_phạm thị kim_khánh,0
12671,train_vticfzchrw,đôi cánh thiên_thần kaka khánh_nguyễn,0
12534,train_libwtlxufv,ngay chổ ba làm,0
7889,train_ylcncvlnla,coi endgame la hiê ez vl,0
6343,train_wgmnfvweww,xinh quá ko sale xx bọ đẹp như thiên_thần photos from đỗ thương post,0
18894,train_jutmcuoieu,thật_thà là mất_lòng nhưng đúng thực_tế,0
19769,train_gjwrqsoykr,cho mot tinh yeu shared link một gia_đình hạnh_phúc hay tan_vỡ đôi_khi chỉ bởi bạn_bè của chồng hôm_nay đi trà đá với chồng ngồi giữa tốp đàn_ông mỗi bên mỗi chuyện khác nhau dù một bên ầm một,0
18365,train_duvsvktyas,phương dương sợ vl,0
10470,train_xcedlvieiq,thèm chè vs bánh_tráng vl,0
14463,train_cmdarnhkqt,gifts for thank you mom guess extra nhiều mẫu đồng_hồ túi váy siêu xinh cho các nàng đây nghía xem nhiều mẫu hơn trong link nhélink handbags link watches link box sets gift under,0
18609,train_iifqtrsaho,trần minh thư tởm vl,1
4828,train_gczycmkmeq,gia_tiên dichvutrangtri bridal tranh_thủ làm xong dâu để chiều còn chạy show sì phố khách cần gì ghé tư_vấn book trọn_gói nha nha đc đinh tiên hoàng plieku gia_lai,0
12608,train_ibgjrajxob,boss nhỏ hôm_nay tròn thang tuổi em sinh ngày bé gái nhà em mẹ là alaska bố là huskynhà có bé gái coa bạn nào thương thì rước về hầu_hạ nèbú rất hăng ăn muốn mạc giá photos from thư thư post,0
1788,train_cqjptnrukd,thuý an nét đẹp sinh_viên cofer ảnh dự thi của bạn nguyễn_trần phụng linh lớp xnkb sinh ngày giới_thiệu bản_thân mìnho hoà_đồng với mọi người xung_quanh thích học_hỏi và khám_phá những điều mớimình thích nghe nhạc kpopnhóm nhạc mình yêu thích red velvetnhững lúc rảnh_rỗi mình thường vẽ tranh chụp ảnhrất vui khi mình có cơ_hội tham_gia cuộc thi này để có kỉ niệmlink fb,0
17681,train_yrpyhulmao,huỳnh thanh phương ngô bob layer chuyển_động mạnh ai cần link chấm cái rảnh tay có link,0
5296,train_vhsjsxvqbk,ly souris mình cam_tâm,0
10064,train_voikqhogmf,đồ mặc nhà là mặc phải như không set bộ lụa viền_ren tay hến ba màu hồng đỏ xanh ngọc giá si le không đổ mồ_hôi vì chất quá mát không nhăn nhàu vì là lụa hịn chứ phải phi bóng rẻ xièn mát lạnh nhẹ_tênh mặc như không mặc sl không nhìu mỗi màu chỉ có vài cây vải nên sỉ lẻ phải nổ ngay nhá photos from gia gia linh post,0
7676,train_poixnknhkf,có cây tầm kg thun coton chieu màu hồng phấnchất cotton thấm hút mồ_hôi lên đồ cho bé rất ngọt_ngào akai lấy ib ak,0
1493,train_mbrgmhgall,chúng_mày tự nhét chữ vào mồm cap của tao,0
7507,train_pnafcrtsel,đm hỏi thông vl,1
18663,train_utlmjvewua,nguyễn_thảo ngọc linh chỗ này lạ_lạ,0
5677,train_dxwcfllshr,khuê lê_shared post kết_nối huế thương canh măng chua cá ngạnhdngamăng chua nấu cá_ngạnh nguồnanh ăn mát_dạ anh thương vợ hiềnhuế bước vào hè ngoài món nuốc quẹt ruốc kẹp dưa_gang rau_thơm thì cá_ngạnh nấu canh măng chua cũng là món hao cơm vô_hậu ảnh dnga,0
17422,train_ipcgqraatd,uyen nguyen ỉa_chảy vl,0
1729,train_aooceklvdb,nó lại hấp_dẫn vl,0
15944,train_bilccyglzh,bác đã thành_hình tượng,0
8421,train_zhanxirqzs,người bán cho ta cảm_giác an toànta hứa trả một đời bình_an đậu chinh chảnh updated her profile picture chinh chảnh,0
16768,train_rhuctvjxuj,đàn_ông đập đồ_là đàn_ông thấp_hèn là một thằng đàn_ông ngu,2
19756,train_mqylbnvjye,giá bn,0
6112,train_tfjejfoohd,phuong anh nguyen cưng vl,0
8693,train_kdiprmxhkz,trần hậu ace freestyle em chết mẹ đi em ơi vickybraak ft twall roc official mp ace freestyle em chết mẹ đi em ơi vickybraak ft twall roc official mp mix master prod by vickybraak link fanpage ace freestyle,0
18640,train_awbkbkycdq,đươ xem con trâu phê vl,1
13543,train_xbpvqwsctd,giọt lệ_thuỷ tinh đã dk phan cứng rồi,0
4054,train_rzwsxgpqei,chị ấy rất là tốt nên cảm_ơn chị ấy để báo_đáp lòng tốt ấy thì tặng anh cho chị ấy luôn đấy mấy món hàng rẻ_tiền như anh ngoài chợ có đầy ông_bà ta đã dạy mình phải_biết chia sẽ cho những người thiếu_thốn nghèo_đói,2
15402,train_jjgtmptqjj,thanh hiền thấy đc hay mình tự đặt phòng,0
19998,train_zilsgqwnur,moé fan cứng luôn,0
2508,train_bbjwidjrty,hiền sky ae mình cùng bấm nút đi,0
2729,train_ktdyosyvtm,thịnh thịnh vu_oan he,0
9399,train_rtbtuglhou,hà mai quỳnh chi quyên xả boom đầmváyáo si tuyển chỉ áp dụg khi chia_sẻ nhé khách,0
19664,train_ibgchhbpov,trời mưa_gió vẫn có khách đến mua xe đây là con xe_khách đã tranh nhau nhưng chị khách đã chốt xe trước vậy nên nhà mình chỉ giữ xe cho khách đã chốt nhé ai cần gì về sửa_chữa hay mua_bán xe_điện cứ alo mình nhé  hứa sẽ phục_vụ tận_tình và chu_đáo pham hang is with nguyễn_nguyễn_and others photos from pham hang post,0
8675,train_okpvwxocmd,như quỳnh giống vl,0
218,train_vgaspdpepg,ai đoán đk đâu là con thật tặng free thỏi_son chu liptick trị_giá nói_điêu mất lộc chủ_động ib để nhận quàko ib ko có quà,0
11802,train_yurcpvykzd,yêu thor vl luôn,0
9245,train_ozzgkkasqb,kimbap kimbap thường hộp kimbap chiên hộp nước mía ly nhận ship bây_giờ ạsđt,0
16614,train_zrwesugohp,đêm nay lạnh vl,0
7711,train_kqfkcadczq,trần trung_nguyên chủ_tịch nói hay vl,0
5978,train_kugalgndeu,hàng số hình số_là_son hada labo của rohto đỗ thu hằngsen thị vươngnguyễn thị thuỷđỗ hữu khêvương thị_ngọc,0
4080,train_jtorhyybgd,quân bầu đọc mấy báo này vui vl,0
12108,train_lbsjlvqjlk,vu nay hoi kho nhen neu phat hien tay to xai bang gia co dam cho ve vuon khong cai nao thay kho qua bo di,0
18794,train_cjvynfioop,lại nhảy đừng kể lễ sống tự hiểu giỡn chó chó lờn mặt,2
19248,train_zyienzmxyn,bùi_thị thu huyền nhớ huỳn nên ngủ đk đó,0
16288,train_rwrajswhen,cần bán nhà làng thiên trợ phước tândiện tích đương betong mcách vong xoay cổng mcách ql mgiatrlh photos from lê_thị diệu post,0
17231,train_jhuvzartny,nguyễn_thục quyên hãy nghe chế,0
10943,train_ozgzavcdgm,bếp bia hp bạn làm lh,0
10704,train_mumrssjjks,biểu_cảm khó đỡ của cái đứa lần đầu_tiên mặc bộ_đồ truyền_thống khmer đi phụ đám cươi con bạn thân tha_thiết hihihi,0
4199,train_feqqyoaipr,môn thi cuối của kì hoàn_tất một năm tràn_đầy tủi_nhục kèm theo đó là sự_cố gắng maximum của bản_thân cố_gắng phát_huy nhé minh hiếu is at đại_học công_nghiệp hà nôi,0
6670,train_qrtcqmsssb,đinh thị phương lấy đc tầm chiều_tối nhờ ng mang,0
15362,train_onptnsxvwp,tôi thương người hơn cả chữ thươngchỉ mong người thương tôi trọn_vẹn chữ thương,0
15298,train_cstxktmtqy,xac dinh sản_phẩm tốt hop túi_tiền,0
10664,train_fxngfgdrlr,bảo nghi võ vô đây mình làm chút nek bn kk,0
11726,train_oxjcjjykgb,cần mẫu sáng nay cho học_viên thực_hành có công,0
2387,train_njaicelrkv,hàng quá như_vậy nè mấy ba mấy má rũ ghê anh con đi nhậu giờ đéo day nổi đi bán nó đi nhậu về mà có mệnh_hệ gì mấy ba mấy má lo giùm con nha làm_ơn nghĩ cho người ta chút đi mấy ba mấy má còn có gđ còn ông anh tui có mình tui mà đéo ai lo đâu,2
15864,train_pisqovlelw,cần mua sim liên_hệ mình nhé hứa là tiết_kiệm tiền dùng thoải máisđt,0
3119,train_bawelcyjoz,bơi vô khổng thị ngọc trâm hồ thị ngọcngọc ngọc thưthư thuỳ linh,0
6832,train_mnkyjqhqbj,còn dùng nick clone chứ có dám dùng nick thật đéo đâu dòng thứ đĩ ngu,2
6363,train_jmkjiocsxy,bọn chó bớt đớp đi thì thừa tiền tử_hình bằng tên_lửa,2
6450,train_xlwdafflqr,ngon chi nư đă sa thâ ma,0
960,train_leblesgxzl,anh ơi bên cafe liên_minh có cần tuyển thêm ctv viết bài không anh nếu được thì em muốn xin góp_phần công_sức của mình để xây_dựng kênhdưới đây là các bài viết nổi_bật của em trong khoảng thời_gian em làm cộng_tác_viên bên game hoàn_toàn là tự viết với bài viết do xtv họ dùng làm video được hơn view,0
385,train_srvgvsdhom,thẳng_thắn vl,0
15948,train_yrzbtbeqfy,gl ss mới đc nâng_cấp phần_mềm lên androi và số bộ_nhớ kèm ứng_dụng,0
10658,train_vrbxofuido,jas le intergym vĩnh_long tưng_bừng khuyến_mãi hè từ đến điện nước tăng_giá giá_cả hàng_hoá dịch_vụ tăng cao chỉ có giá tập tại inter gym là không đổi mà đặc_biệt còn có thêm gói khuyến_mãi hè hấp_dẫn nhanh chân lên nào các gymers đăng_kí hoặc gia_hạn tháng sẽ được tặng ngay tháng từ ngày đến địa_chỉ số đường nguyễn_thị minh khai tp vĩnh_long đối_diện công_viên đức thánh tây,0
7839,train_zsgsmarxcx,bầu ơi làm mẹ là điều tuyệt_vời nhấtnhưng sao lại để thâm rạn hết thế_này đừng cam_chịu mình xấu_xí khi mang thai tất_cả là do mình chưa biết cách thôi bộ đôi hoàn_hảo chăm_sóc da cho mẹ rạn trắng collagen rạn thâm đen photos from thái tín đức huy post,0
11215,train_kucwxhnyyg,nguyễn_chi anh clan liên_quân hưng_yên group giao_lưu clan thời_gian ngày team hải_tặc team msg bản_đồ bình_nguyên vô_tận thể_thức thi_đấu bo luật thi_đấu cấm chọn trung _ dũng livestream tại kênh sóng fanpage group facebook,0
14842,train_ijlendauop,đốt vl đốttttt,0
4016,train_rodgwidzrz,mừng sinh_nhật bé khánh ngân tròn tuổi lâu rồi mới gặp lại mọi người huyền_diệu added new photos photos from huyền_diệu post,0
10819,train_oloffkjdfm,hgjgj len thị bùi_shared live video to the group chợ gia_lai shop gấu bông gia khải giá xăng tăng_giá điện tănggiá gấu bông ko tăng kakasale gấu mini game tặng quà cho bà_con nècs lần hội_nhóm lần công_khai trang cá_nhân nhé shop thú bông gia khải nguyễn_văn cừ an hoà ninh_kiều tp cần thơđt zalo đt zalo đt zalo,0
